Alignment name,Segment Probability,Segment Position in Alignment
C_1_BBS30001-2_BBS30002,0.0,197-199
C_1_BBS30001-2_BBS30002,0.1,622-626
C_1_BBS30001-2_BBS30002,0.06666666666666667,250-250
C_1_BBS30001-2_BBS30002,0.0,369-371
C_1_BBS30001-2_BBS30002,0.0,599-603
C_1_BBS30001-2_BBS30002,0.03333333333333333,531-531
C_1_BBS30001-2_BBS30002,0.0,228-232
C_1_BBS30001-2_BBS30002,0.0,319-322
C_1_BBS30001-2_BBS30002,0.0,520-523
C_1_BBS30001-2_BBS30002,0.26666666666666666,663-663
C_1_BBS30001-2_BBS30002,0.16666666666666666,257-258
C_1_BBS30001-2_BBS30002,0.06666666666666667,204-205
C_1_BBS30001-2_BBS30002,0.1,192-192
C_1_BBS30001-2_BBS30002,0.13333333333333333,592-595
C_1_BBS30001-2_BBS30002,0.0,538-539
C_1_BBS30001-2_BBS30002,0.3333333333333333,264-264
C_1_BBS30001-2_BBS30002,0.3333333333333333,315-315
C_1_BBS30001-2_BBS30002,0.3333333333333333,400-400
C_1_BBS30001-2_BBS30002,0.3333333333333333,667-667
C_1_BBS30001-2_BBS30003,0.36666666666666664,156-168
C_1_BBS30001-2_BBS30003,0.06666666666666667,268-286
C_1_BBS30001-2_BBS30003,0.0,187-192
C_1_BBS30001-2_BBS30003,0.03333333333333333,114-121
C_1_BBS30001-2_BBS30003,0.0,89-94
C_1_BBS30001-2_BBS30003,0.0,16-17
C_1_BBS30001-2_BBS30003,0.0,257-258
C_1_BBS30001-2_BBS30003,0.0,312-313
C_1_BBS30001-2_BBS30003,0.03333333333333333,217-217
C_1_BBS30001-2_BBS30003,0.0,41-44
C_1_BBS30001-2_BBS30003,0.0,142-145
C_1_BBS30001-2_BBS30003,0.03333333333333333,80-81
C_1_BBS30001-2_BBS30003,0.0,126-131
C_1_BBS30001-2_BBS30003,0.03333333333333333,68-76
C_1_BBS30001-2_BBS30003,0.0,30-34
C_1_BBS30001-2_BBS30003,0.0,239-243
C_1_BBS30001-2_BBS30003,0.03333333333333333,57-60
C_1_BBS30001-2_BBS30003,0.03333333333333333,248-248
C_1_BBS30001-2_BBS30003,0.26666666666666666,349-349
C_1_BBS30001-2_BBS30003,0.4666666666666667,50-50
C_1_BBS30001-2_BBS30003,0.03333333333333333,98-100
C_1_BBS30001-2_BBS30003,0.3333333333333333,262-262
C_1_BBS30001-2_BBS30003,0.3333333333333333,64-64
C_1_BBS30001-2_BBS30004,0.3333333333333333,59-69
C_1_BBS30001-2_BBS30004,0.16666666666666666,399-411
C_1_BBS30001-2_BBS30004,0.03333333333333333,141-148
C_1_BBS30001-2_BBS30004,0.03333333333333333,250-258
C_1_BBS30001-2_BBS30004,0.03333333333333333,223-227
C_1_BBS30001-2_BBS30004,0.0,312-320
C_1_BBS30001-2_BBS30004,0.0,262-265
C_1_BBS30001-2_BBS30004,0.06666666666666667,351-357
C_1_BBS30001-2_BBS30004,0.0,174-177
C_1_BBS30001-2_BBS30004,0.06666666666666667,393-395
C_1_BBS30001-2_BBS30004,0.0,341-342
C_1_BBS30001-2_BBS30004,0.0,304-308
C_1_BBS30001-2_BBS30004,0.0,417-418
C_1_BBS30001-2_BBS30004,0.0,325-328
C_1_BBS30001-2_BBS30004,0.03333333333333333,44-44
C_1_BBS30001-2_BBS30004,0.26666666666666666,168-168
C_1_BBS30001-2_BBS30004,0.0,299-300
C_1_BBS30001-2_BBS30004,0.5,137-137
C_1_BBS30001-2_BBS30004,0.0,129-131
C_1_BBS30001-2_BBS30004,0.4666666666666667,278-278
C_1_BBS30001-2_BBS30004,0.03333333333333333,160-161
C_1_BBS30001-2_BBS30004,0.06666666666666667,333-333
C_1_BBS30001-2_BBS30004,0.3333333333333333,152-152
C_1_BBS30001-2_BBS30004,0.3333333333333333,103-103
C_1_BBS30001-2_BBS30004,0.3333333333333333,246-246
C_1_BBS30001-2_BBS30004,0.3333333333333333,269-269
C_1_BBS30001-2_BBS30005,0.13333333333333333,158-168
C_1_BBS30001-2_BBS30005,0.06666666666666667,234-240
C_1_BBS30001-2_BBS30005,0.06666666666666667,257-264
C_1_BBS30001-2_BBS30005,0.03333333333333333,98-107
C_1_BBS30001-2_BBS30005,0.3333333333333333,137-141
C_1_BBS30001-2_BBS30005,0.1,211-217
C_1_BBS30001-2_BBS30005,0.0,203-205
C_1_BBS30001-2_BBS30005,0.0,174-177
C_1_BBS30001-2_BBS30005,0.0,246-251
C_1_BBS30001-2_BBS30005,0.0,85-89
C_1_BBS30001-2_BBS30005,0.0,123-123
C_1_BBS30001-2_BBS30005,0.0,113-117
C_1_BBS30001-2_BBS30005,0.0,65-66
C_1_BBS30001-2_BBS30005,0.03333333333333333,229-229
C_1_BBS30001-2_BBS30005,0.03333333333333333,35-35
C_1_BBS30001-2_BBS30005,0.16666666666666666,282-282
C_1_BBS30001-2_BBS30005,0.0,271-272
C_1_BBS30001-2_BBS30005,0.03333333333333333,199-199
C_1_BBS30001-2_BBS30005,0.3333333333333333,151-151
C_1_BBS30001-2_BBS30005,0.3333333333333333,183-183
C_1_BBS30001-2_BBS30005,0.3333333333333333,39-39
C_1_BBS30001-2_BBS30005,0.3333333333333333,75-75
C_1_BBS30001-2_BBS30009,0.06666666666666667,126-131
C_1_BBS30001-2_BBS30009,0.0,146-148
C_1_BBS30001-2_BBS30009,0.1,198-201
C_1_BBS30001-2_BBS30009,0.16666666666666666,18-18
C_1_BBS30001-2_BBS30009,0.03333333333333333,189-191
C_1_BBS30001-2_BBS30009,0.1,34-37
C_1_BBS30001-2_BBS30009,0.0,174-178
C_1_BBS30001-2_BBS30009,0.23333333333333334,47-48
C_1_BBS30001-2_BBS30009,0.03333333333333333,153-155
C_1_BBS30001-2_BBS30009,0.16666666666666666,170-170
C_1_BBS30001-2_BBS30009,0.03333333333333333,120-121
C_1_BBS30001-2_BBS30009,0.0,163-163
C_1_BBS30001-2_BBS30013,0.23333333333333334,95-103
C_1_BBS30001-2_BBS30013,0.3333333333333333,169-177
C_1_BBS30001-2_BBS30013,0.03333333333333333,242-247
C_1_BBS30001-2_BBS30013,0.0,46-48
C_1_BBS30001-2_BBS30013,0.0,379-388
C_1_BBS30001-2_BBS30013,0.0,452-457
C_1_BBS30001-2_BBS30013,0.0,339-342
C_1_BBS30001-2_BBS30013,0.0,181-186
C_1_BBS30001-2_BBS30013,0.0,222-226
C_1_BBS30001-2_BBS30013,0.0,89-91
C_1_BBS30001-2_BBS30013,0.0,36-37
C_1_BBS30001-2_BBS30013,0.0,306-307
C_1_BBS30001-2_BBS30013,0.0,71-73
C_1_BBS30001-2_BBS30013,0.06666666666666667,64-64
C_1_BBS30001-2_BBS30013,0.0,58-59
C_1_BBS30001-2_BBS30013,0.03333333333333333,424-427
C_1_BBS30001-2_BBS30013,0.06666666666666667,152-155
C_1_BBS30001-2_BBS30013,0.1,118-118
C_1_BBS30001-2_BBS30013,0.03333333333333333,12-15
C_1_BBS30001-2_BBS30013,0.03333333333333333,334-334
C_1_BBS30001-2_BBS30013,0.16666666666666666,323-326
C_1_BBS30001-2_BBS30013,0.03333333333333333,164-165
C_1_BBS30001-2_BBS30013,0.3333333333333333,85-85
C_1_BBS30001-2_BBS30013,0.3333333333333333,434-434
C_1_BBS30001-2_BBS30013,0.3333333333333333,238-238
C_1_BBS30001-2_BBS30013,0.3333333333333333,302-302
C_1_BBS30001-2_BBS30021_A,0.0,33-47
C_1_BBS30001-2_BBS30021_A,0.0,137-145
C_1_BBS30001-2_BBS30021_A,0.03333333333333333,115-133
C_1_BBS30001-2_BBS30021_A,0.0,242-251
C_1_BBS30001-2_BBS30021_A,0.06666666666666667,64-70
C_1_BBS30001-2_BBS30021_A,0.06666666666666667,83-88
C_1_BBS30001-2_BBS30021_A,0.0,153-156
C_1_BBS30001-2_BBS30021_A,0.0,198-200
C_1_BBS30001-2_BBS30021_A,0.06666666666666667,101-106
C_1_BBS30001-2_BBS30021_A,0.0,277-280
C_1_BBS30001-2_BBS30021_A,0.16666666666666666,77-77
C_1_BBS30001-2_BBS30021_A,0.03333333333333333,255-261
C_1_BBS30001-2_BBS30021_A,0.6333333333333333,149-149
C_1_BBS30001-2_BBS30021_A,0.2,164-164
C_1_BBS30001-2_BBS30021_A,0.2,266-266
C_1_BBS30001-2_BBS30021_A,0.03333333333333333,204-206
C_1_BBS30001-2_BBS30021_A,0.16666666666666666,58-58
C_1_BBS30001-2_BBS30021_A,0.43333333333333335,189-189
C_1_BBS30001-2_BBS30021_A,0.43333333333333335,54-54
C_1_BBS30001-2_BBS30021_A,0.43333333333333335,92-92
C_1_BBS30001-2_BBS30021_B,0.0,33-47
C_1_BBS30001-2_BBS30021_B,0.0,137-145
C_1_BBS30001-2_BBS30021_B,0.03333333333333333,115-133
C_1_BBS30001-2_BBS30021_B,0.0,242-251
C_1_BBS30001-2_BBS30021_B,0.03333333333333333,64-70
C_1_BBS30001-2_BBS30021_B,0.06666666666666667,83-88
C_1_BBS30001-2_BBS30021_B,0.0,153-156
C_1_BBS30001-2_BBS30021_B,0.0,198-200
C_1_BBS30001-2_BBS30021_B,0.1,101-106
C_1_BBS30001-2_BBS30021_B,0.03333333333333333,277-280
C_1_BBS30001-2_BBS30021_B,0.16666666666666666,77-77
C_1_BBS30001-2_BBS30021_B,0.03333333333333333,255-261
C_1_BBS30001-2_BBS30021_B,0.6,149-149
C_1_BBS30001-2_BBS30021_B,0.2,164-164
C_1_BBS30001-2_BBS30021_B,0.16666666666666666,266-266
C_1_BBS30001-2_BBS30021_B,0.16666666666666666,58-58
C_1_BBS30001-2_BBS30021_B,0.03333333333333333,204-206
C_1_BBS30001-2_BBS30021_B,0.43333333333333335,189-189
C_1_BBS30001-2_BBS30021_B,0.43333333333333335,54-54
C_1_BBS30001-2_BBS30021_B,0.43333333333333335,92-92
C_1_BBS30001-2_BBS30021_C,0.03333333333333333,115-126
C_1_BBS30001-2_BBS30021_C,0.06666666666666667,202-219
C_1_BBS30001-2_BBS30021_C,0.16666666666666666,44-56
C_1_BBS30001-2_BBS30021_C,0.0,9-12
C_1_BBS30001-2_BBS30021_C,0.1,154-163
C_1_BBS30001-2_BBS30021_C,0.23333333333333334,76-82
C_1_BBS30001-2_BBS30021_C,0.13333333333333333,172-176
C_1_BBS30001-2_BBS30021_C,0.0,93-93
C_1_BBS30001-2_BBS30021_C,0.06666666666666667,107-111
C_1_BBS30001-2_BBS30021_C,0.13333333333333333,89-89
C_1_BBS30001-2_BBS30021_C,0.06666666666666667,149-150
C_1_BBS30001-2_BBS30021_C,0.16666666666666666,64-64
C_1_BBS30001-2_BBS30021_C,0.06666666666666667,101-103
C_1_BBS30001-2_BBS30021_C,0.03333333333333333,191-191
C_1_BBS30001-2_BBS30021_C,0.0,38-38
C_1_BBS30001-2_BBS30021_C,0.3,133-133
C_1_BBS30001-2_BBS30021_C,0.3,5-5
C_1_BBS30001-2_BBS30022,0.13333333333333333,71-81
C_1_BBS30001-2_BBS30022,0.03333333333333333,58-62
C_1_BBS30001-2_BBS30022,0.0,133-135
C_1_BBS30001-2_BBS30022,0.0,93-97
C_1_BBS30001-2_BBS30022,0.0,124-127
C_1_BBS30001-2_BBS30022,0.06666666666666667,33-36
C_1_BBS30001-2_BBS30022,0.13333333333333333,192-196
C_1_BBS30001-2_BBS30022,0.3,160-160
C_1_BBS30001-2_BBS30022,0.0,201-201
C_1_BBS30001-2_BBS30022,0.3,107-107
C_1_BBS30001-2_BBS30022,0.3,43-43
C_1_BBS30001-2_BBS30023_C,0.03333333333333333,33-42
C_1_BBS30001-2_BBS30023_C,0.1,98-109
C_1_BBS30001-2_BBS30023_C,0.03333333333333333,138-145
C_1_BBS30001-2_BBS30023_C,0.0,269-275
C_1_BBS30001-2_BBS30023_C,0.0,63-69
C_1_BBS30001-2_BBS30023_C,0.06666666666666667,228-235
C_1_BBS30001-2_BBS30023_C,0.23333333333333334,252-260
C_1_BBS30001-2_BBS30023_C,0.0,200-201
C_1_BBS30001-2_BBS30023_C,0.03333333333333333,151-155
C_1_BBS30001-2_BBS30023_C,0.06666666666666667,217-217
C_1_BBS30001-2_BBS30023_C,0.0,27-29
C_1_BBS30001-2_BBS30023_C,0.1,222-224
C_1_BBS30001-2_BBS30023_C,0.43333333333333335,193-193
C_1_BBS30001-2_BBS30023_C,0.43333333333333335,182-182
C_1_BBS30001-2_BBS30023_C,0.03333333333333333,186-186
C_1_BBS30001-2_BBS30023_C,0.03333333333333333,177-177
C_1_BBS30001-2_BBS30023_C,0.03333333333333333,125-125
C_1_BBS30001-2_BBS30023_C,0.5,23-23
C_1_BBS30001-2_BBS30023_C,0.3333333333333333,159-159
C_1_BBS30001-2_BBS30023_C,0.3333333333333333,173-173
C_1_BBS30001-2_BBS30023_C,0.3333333333333333,207-207
C_1_BBS30001-2_BBS30023_C,0.3333333333333333,134-134
C_1_BBS30001-2_BBS30024_A,0.03333333333333333,249-262
C_1_BBS30001-2_BBS30024_A,0.0,160-161
C_1_BBS30001-2_BBS30024_A,0.03333333333333333,56-59
C_1_BBS30001-2_BBS30024_A,0.16666666666666666,116-122
C_1_BBS30001-2_BBS30024_A,0.0,174-177
C_1_BBS30001-2_BBS30024_A,0.06666666666666667,70-72
C_1_BBS30001-2_BBS30024_A,0.0,126-131
C_1_BBS30001-2_BBS30024_A,0.0,212-217
C_1_BBS30001-2_BBS30024_A,0.0,284-288
C_1_BBS30001-2_BBS30024_A,0.0,77-80
C_1_BBS30001-2_BBS30024_A,0.0,27-28
C_1_BBS30001-2_BBS30024_A,0.0,205-205
C_1_BBS30001-2_BBS30024_A,0.0,45-49
C_1_BBS30001-2_BBS30024_A,0.03333333333333333,16-17
C_1_BBS30001-2_BBS30024_A,0.2,96-96
C_1_BBS30001-2_BBS30024_A,0.0,153-154
C_1_BBS30001-2_BBS30024_A,0.06666666666666667,229-232
C_1_BBS30001-2_BBS30024_A,0.03333333333333333,135-135
C_1_BBS30001-2_BBS30024_A,0.3333333333333333,299-299
C_1_BBS30001-2_BBS30024_A,0.3333333333333333,105-105
C_1_BBS30001-2_BBS30024_A,0.3333333333333333,277-277
C_1_BBS30001-2_BBS30024_A,0.3333333333333333,101-101
C_1_BBS30001-2_BBS30024_B,0.0,249-262
C_1_BBS30001-2_BBS30024_B,0.0,160-161
C_1_BBS30001-2_BBS30024_B,0.03333333333333333,56-59
C_1_BBS30001-2_BBS30024_B,0.03333333333333333,116-122
C_1_BBS30001-2_BBS30024_B,0.0,174-177
C_1_BBS30001-2_BBS30024_B,0.03333333333333333,70-72
C_1_BBS30001-2_BBS30024_B,0.0,284-288
C_1_BBS30001-2_BBS30024_B,0.0,212-217
C_1_BBS30001-2_BBS30024_B,0.03333333333333333,127-131
C_1_BBS30001-2_BBS30024_B,0.0,77-80
C_1_BBS30001-2_BBS30024_B,0.0,27-28
C_1_BBS30001-2_BBS30024_B,0.0,205-205
C_1_BBS30001-2_BBS30024_B,0.03333333333333333,45-49
C_1_BBS30001-2_BBS30024_B,0.06666666666666667,16-17
C_1_BBS30001-2_BBS30024_B,0.2,96-96
C_1_BBS30001-2_BBS30024_B,0.0,153-154
C_1_BBS30001-2_BBS30024_B,0.06666666666666667,229-232
C_1_BBS30001-2_BBS30024_B,0.03333333333333333,135-135
C_1_BBS30001-2_BBS30024_B,0.3333333333333333,299-299
C_1_BBS30001-2_BBS30024_B,0.3333333333333333,105-105
C_1_BBS30001-2_BBS30024_B,0.3333333333333333,277-277
C_1_BBS30001-2_BBS30024_B,0.3333333333333333,101-101
C_1_BBS30001-2_BBS30025_A,0.2,136-155
C_1_BBS30001-2_BBS30025_A,0.0,16-19
C_1_BBS30001-2_BBS30025_A,0.1,85-88
C_1_BBS30001-2_BBS30025_A,0.1,184-191
C_1_BBS30001-2_BBS30025_A,0.0,127-129
C_1_BBS30001-2_BBS30025_A,0.13333333333333333,173-173
C_1_BBS30001-2_BBS30025_A,0.16666666666666666,92-97
C_1_BBS30001-2_BBS30025_A,0.13333333333333333,105-105
C_1_BBS30001-2_BBS30025_A,0.0,111-111
C_1_BBS30001-2_BBS30025_A,0.3,8-8
C_1_BBS30001-2_BBS30025_A,0.3,123-123
C_1_BBS30001-2_BBS30025_B,0.0,13-18
C_1_BBS30001-2_BBS30025_B,0.0,190-206
C_1_BBS30001-2_BBS30025_B,0.0,145-153
C_1_BBS30001-2_BBS30025_B,0.26666666666666666,164-178
C_1_BBS30001-2_BBS30025_B,0.1,23-28
C_1_BBS30001-2_BBS30025_B,0.03333333333333333,126-130
C_1_BBS30001-2_BBS30025_B,0.0,56-58
C_1_BBS30001-2_BBS30025_B,0.0,137-139
C_1_BBS30001-2_BBS30025_B,0.13333333333333333,8-9
C_1_BBS30001-2_BBS30025_C,0.0,13-18
C_1_BBS30001-2_BBS30025_C,0.0,190-206
C_1_BBS30001-2_BBS30025_C,0.0,145-153
C_1_BBS30001-2_BBS30025_C,0.26666666666666666,164-178
C_1_BBS30001-2_BBS30025_C,0.1,23-28
C_1_BBS30001-2_BBS30025_C,0.06666666666666667,126-130
C_1_BBS30001-2_BBS30025_C,0.03333333333333333,56-58
C_1_BBS30001-2_BBS30025_C,0.0,137-139
C_1_BBS30001-2_BBS30025_C,0.03333333333333333,8-9
C_1_BBS30001-2_BBS30026_A,0.1,329-349
C_1_BBS30001-2_BBS30026_A,0.13333333333333333,10-17
C_1_BBS30001-2_BBS30026_A,0.13333333333333333,52-54
C_1_BBS30001-2_BBS30026_A,0.13333333333333333,232-239
C_1_BBS30001-2_BBS30026_A,0.0,171-176
C_1_BBS30001-2_BBS30026_A,0.0,123-125
C_1_BBS30001-2_BBS30026_A,0.0,274-276
C_1_BBS30001-2_BBS30026_A,0.03333333333333333,137-139
C_1_BBS30001-2_BBS30026_A,0.0,194-198
C_1_BBS30001-2_BBS30026_A,0.06666666666666667,203-211
C_1_BBS30001-2_BBS30026_A,0.06666666666666667,283-283
C_1_BBS30001-2_BBS30026_A,0.1,161-161
C_1_BBS30001-2_BBS30026_A,0.06666666666666667,181-185
C_1_BBS30001-2_BBS30026_A,0.03333333333333333,355-361
C_1_BBS30001-2_BBS30026_A,0.03333333333333333,151-156
C_1_BBS30001-2_BBS30026_A,0.0,100-101
C_1_BBS30001-2_BBS30026_A,0.26666666666666666,27-27
C_1_BBS30001-2_BBS30026_A,0.36666666666666664,252-252
C_1_BBS30001-2_BBS30026_A,0.03333333333333333,215-217
C_1_BBS30001-2_BBS30026_A,0.06666666666666667,324-324
C_1_BBS30001-2_BBS30026_A,0.3333333333333333,248-248
C_1_BBS30001-2_BBS30026_A,0.3333333333333333,269-269
C_1_BBS30001-2_BBS30026_A,0.3333333333333333,6-6
C_1_BBS30001-2_BBS30026_B,0.06666666666666667,125-139
C_1_BBS30001-2_BBS30026_B,0.0,175-177
C_1_BBS30001-2_BBS30026_B,0.0,10-17
C_1_BBS30001-2_BBS30026_B,0.0,50-54
C_1_BBS30001-2_BBS30026_B,0.0,379-383
C_1_BBS30001-2_BBS30026_B,0.1,256-260
C_1_BBS30001-2_BBS30026_B,0.0,60-62
C_1_BBS30001-2_BBS30026_B,0.0,354-358
C_1_BBS30001-2_BBS30026_B,0.0,235-240
C_1_BBS30001-2_BBS30026_B,0.0,82-85
C_1_BBS30001-2_BBS30026_B,0.0,338-340
C_1_BBS30001-2_BBS30026_B,0.16666666666666666,30-32
C_1_BBS30001-2_BBS30026_B,0.03333333333333333,213-215
C_1_BBS30001-2_BBS30026_B,0.03333333333333333,164-171
C_1_BBS30001-2_BBS30026_B,0.06666666666666667,226-226
C_1_BBS30001-2_BBS30026_B,0.0,194-201
C_1_BBS30001-2_BBS30026_B,0.03333333333333333,322-322
C_1_BBS30001-2_BBS30026_B,0.36666666666666664,248-248
C_1_BBS30001-2_BBS30026_B,0.0,21-22
C_1_BBS30001-2_BBS30026_B,0.06666666666666667,68-68
C_1_BBS30001-2_BBS30026_B,0.06666666666666667,372-374
C_1_BBS30001-2_BBS30026_B,0.3333333333333333,244-244
C_1_BBS30001-2_BBS30026_B,0.3333333333333333,75-75
C_1_BBS30001-2_BBS30026_C,0.1,125-139
C_1_BBS30001-2_BBS30026_C,0.0,175-177
C_1_BBS30001-2_BBS30026_C,0.0,10-17
C_1_BBS30001-2_BBS30026_C,0.0,50-54
C_1_BBS30001-2_BBS30026_C,0.06666666666666667,379-383
C_1_BBS30001-2_BBS30026_C,0.3,256-260
C_1_BBS30001-2_BBS30026_C,0.0,60-62
C_1_BBS30001-2_BBS30026_C,0.0,354-358
C_1_BBS30001-2_BBS30026_C,0.0,235-240
C_1_BBS30001-2_BBS30026_C,0.0,338-340
C_1_BBS30001-2_BBS30026_C,0.03333333333333333,82-84
C_1_BBS30001-2_BBS30026_C,0.0,30-32
C_1_BBS30001-2_BBS30026_C,0.03333333333333333,213-215
C_1_BBS30001-2_BBS30026_C,0.03333333333333333,164-171
C_1_BBS30001-2_BBS30026_C,0.06666666666666667,226-226
C_1_BBS30001-2_BBS30026_C,0.0,194-201
C_1_BBS30001-2_BBS30026_C,0.03333333333333333,322-322
C_1_BBS30001-2_BBS30026_C,0.36666666666666664,248-248
C_1_BBS30001-2_BBS30026_C,0.0,21-22
C_1_BBS30001-2_BBS30026_C,0.06666666666666667,68-68
C_1_BBS30001-2_BBS30026_C,0.06666666666666667,372-374
C_1_BBS30001-2_BBS30026_C,0.3333333333333333,244-244
C_1_BBS30001-2_BBS30026_C,0.3333333333333333,75-75
C_1_BBS30001-2_BBS30029,0.3,381-403
C_1_BBS30001-2_BBS30029,0.03333333333333333,295-306
C_1_BBS30001-2_BBS30029,0.0,4-8
C_1_BBS30001-2_BBS30029,0.0,16-20
C_1_BBS30001-2_BBS30029,0.0,202-204
C_1_BBS30001-2_BBS30029,0.0,271-276
C_1_BBS30001-2_BBS30029,0.03333333333333333,45-50
C_1_BBS30001-2_BBS30029,0.06666666666666667,210-224
C_1_BBS30001-2_BBS30029,0.03333333333333333,369-369
C_1_BBS30001-2_BBS30029,0.0,238-240
C_1_BBS30001-2_BBS30029,0.0,63-67
C_1_BBS30001-2_BBS30029,0.06666666666666667,264-265
C_1_BBS30001-2_BBS30029,0.03333333333333333,182-182
C_1_BBS30001-2_BBS30029,0.13333333333333333,73-73
C_1_BBS30001-2_BBS30029,0.0,28-30
C_1_BBS30001-2_BBS30029,0.16666666666666666,37-37
C_1_BBS30001-2_BBS30029,0.23333333333333334,484-487
C_1_BBS30001-2_BBS30029,0.36666666666666664,356-356
C_1_BBS30001-2_BBS30029,0.26666666666666666,442-442
C_1_BBS30001-2_BBS30029,0.3,41-41
C_1_BBS30001-2_BBS30029,0.3,363-363
C_1_BBS30001-2_BBS30029,0.06666666666666667,348-349
C_1_BBS30001-2_BBS30029,0.06666666666666667,229-229
C_1_BBS30001-2_BBS30029,0.16666666666666666,24-24
C_1_BBS30001-2_BBS30029,0.3333333333333333,291-291
C_1_BBS30001-2_BBS30030,0.23333333333333334,192-201
C_1_BBS30001-2_BBS30030,0.06666666666666667,229-239
C_1_BBS30001-2_BBS30030,0.03333333333333333,150-159
C_1_BBS30001-2_BBS30030,0.13333333333333333,15-18
C_1_BBS30001-2_BBS30030,0.2,52-56
C_1_BBS30001-2_BBS30030,0.0,259-261
C_1_BBS30001-2_BBS30030,0.0,80-85
C_1_BBS30001-2_BBS30030,0.0,62-67
C_1_BBS30001-2_BBS30030,0.23333333333333334,306-309
C_1_BBS30001-2_BBS30030,0.23333333333333334,271-280
C_1_BBS30001-2_BBS30030,0.03333333333333333,206-209
C_1_BBS30001-2_BBS30030,0.03333333333333333,96-99
C_1_BBS30001-2_BBS30030,0.03333333333333333,174-177
C_1_BBS30001-2_BBS30030,0.03333333333333333,114-117
C_1_BBS30001-2_BBS30030,0.03333333333333333,127-127
C_1_BBS30001-2_BBS30030,0.06666666666666667,164-165
C_1_BBS30001-2_BBS30030,0.03333333333333333,265-265
C_1_BBS30001-2_BBS30030,0.1,26-26
C_1_BBS30001-2_BBS30030,0.13333333333333333,90-90
C_1_BBS30001-2_BBS30030,0.3,299-299
C_1_BBS30001-2_BBS30030,0.3,75-75
C_1_BBS30001-2_BBS30030,0.3,289-289
C_1_BBS30003-2_BBS30001,0.2,124-132
C_1_BBS30003-2_BBS30001,0.0,307-312
C_1_BBS30003-2_BBS30001,0.0,344-352
C_1_BBS30003-2_BBS30001,0.0,204-206
C_1_BBS30003-2_BBS30001,0.0,395-403
C_1_BBS30003-2_BBS30001,0.16666666666666666,289-297
C_1_BBS30003-2_BBS30001,0.0,80-81
C_1_BBS30003-2_BBS30001,0.0,258-264
C_1_BBS30003-2_BBS30001,0.03333333333333333,150-155
C_1_BBS30003-2_BBS30001,0.0,143-145
C_1_BBS30003-2_BBS30001,0.2,380-381
C_1_BBS30003-2_BBS30001,0.26666666666666666,237-240
C_1_BBS30003-2_BBS30001,0.0,385-389
C_1_BBS30003-2_BBS30001,0.2,45-45
C_1_BBS30003-2_BBS30001,0.06666666666666667,358-358
C_1_BBS30003-2_BBS30001,0.06666666666666667,339-339
C_1_BBS30003-2_BBS30001,0.3333333333333333,226-226
C_1_BBS30003-2_BBS30001,0.3333333333333333,252-252
C_1_BBS30003-2_BBS30002,0.0,27-30
C_1_BBS30003-2_BBS30002,0.1,222-229
C_1_BBS30003-2_BBS30002,0.0,404-408
C_1_BBS30003-2_BBS30002,0.03333333333333333,527-534
C_1_BBS30003-2_BBS30002,0.0,645-648
C_1_BBS30003-2_BBS30002,0.1,709-712
C_1_BBS30003-2_BBS30002,0.03333333333333333,517-522
C_1_BBS30003-2_BBS30002,0.13333333333333333,674-681
C_1_BBS30003-2_BBS30002,0.0,76-77
C_1_BBS30003-2_BBS30002,0.0,215-215
C_1_BBS30003-2_BBS30002,0.03333333333333333,278-290
C_1_BBS30003-2_BBS30002,0.0,55-64
C_1_BBS30003-2_BBS30002,0.06666666666666667,388-390
C_1_BBS30003-2_BBS30002,0.0,272-274
C_1_BBS30003-2_BBS30002,0.06666666666666667,35-40
C_1_BBS30003-2_BBS30002,0.06666666666666667,692-694
C_1_BBS30003-2_BBS30002,0.2,365-366
C_1_BBS30003-2_BBS30002,0.0,622-630
C_1_BBS30003-2_BBS30002,0.1,585-589
C_1_BBS30003-2_BBS30002,0.0,82-86
C_1_BBS30003-2_BBS30002,0.03333333333333333,235-238
C_1_BBS30003-2_BBS30002,0.0,331-335
C_1_BBS30003-2_BBS30002,0.03333333333333333,351-352
C_1_BBS30003-2_BBS30002,0.06666666666666667,510-513
C_1_BBS30003-2_BBS30002,0.4,99-99
C_1_BBS30003-2_BBS30002,0.1,412-415
C_1_BBS30003-2_BBS30002,0.1,579-579
C_1_BBS30003-2_BBS30002,0.0,727-729
C_1_BBS30003-2_BBS30002,0.06666666666666667,603-604
C_1_BBS30003-2_BBS30002,0.0,500-502
C_1_BBS30003-2_BBS30002,0.3333333333333333,593-593
C_1_BBS30003-2_BBS30002,0.3333333333333333,44-44
C_1_BBS30003-2_BBS30002,0.3333333333333333,394-394
C_1_BBS30003-2_BBS30002,0.3333333333333333,493-493
C_1_BBS30003-2_BBS30002,0.3333333333333333,617-617
C_1_BBS30003-2_BBS30002,0.3333333333333333,268-268
C_1_BBS30003-2_BBS30002,0.3333333333333333,295-295
C_1_BBS30003-2_BBS30002,0.3333333333333333,399-399
C_1_BBS30003-2_BBS30004,0.13333333333333333,178-191
C_1_BBS30003-2_BBS30004,0.06666666666666667,13-22
C_1_BBS30003-2_BBS30004,0.03333333333333333,71-77
C_1_BBS30003-2_BBS30004,0.0,285-292
C_1_BBS30003-2_BBS30004,0.26666666666666666,423-434
C_1_BBS30003-2_BBS30004,0.03333333333333333,154-161
C_1_BBS30003-2_BBS30004,0.06666666666666667,122-129
